Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
01-DEC-2023,2310.6,2375.5,2310.05,2355.65,232232911,2095.75
30-NOV-2023,2301,2308,2279.6,2296.55,96724009,1088.76
29-NOV-2023,2297.4,2305.3,2266.65,2285.85,104684663,1202.98
28-NOV-2023,2291.45,2301.65,2285.8,2288.85,59639264,457.55
24-NOV-2023,2285.15,2300.05,2277.8,2283.45,74434060,479.24
23-NOV-2023,2272.95,2288.85,2269.45,2278.15,132787331,481.16
22-NOV-2023,2290.9,2310.1,2261.45,2267.55,104886793,594.69
21-NOV-2023,2268.6,2300.35,2264.3,2287.55,61890926,607.76
20-NOV-2023,2282.4,2287.55,2258.25,2262.15,69212157,391.1
17-NOV-2023,2278.15,2299.05,2269.9,2275.9,171626038,751.56
16-NOV-2023,2260.8,2288.6,2250.65,2273.25,163066036,823.13
15-NOV-2023,2259.95,2267.3,2242.55,2254.8,135357289,869.67
13-NOV-2023,2245.2,2247.15,2225.6,2237.8,28215024,426.3
12-NOV-2023,2244.05,2257.3,2243.25,2248.2,11031134,95.6
10-NOV-2023,2258.05,2271.25,2216.9,2232.45,61728148,904.48
09-NOV-2023,2274.4,2282.65,2250.25,2260.25,38985396,449.78
08-NOV-2023,2275.2,2287.45,2259.55,2265.7,36848965,337.01
07-NOV-2023,2286.2,2287.05,2254.85,2267.3,41308017,356
06-NOV-2023,2276.9,2298.4,2270.35,2282,81974544,431.73
03-NOV-2023,2254.3,2277.4,2245.15,2266.75,62678663,540.74
02-NOV-2023,2230.3,2247.8,2223.15,2236,30777397,400.26
01-NOV-2023,2203.35,2239.5,2182.9,2218.45,38861180,685.22
31-OCT-2023,2187.8,2225.1,2177.2,2199.05,33123977,523.83
30-OCT-2023,2185.05,2201.5,2153.45,2179.3,33020596,485.48
27-OCT-2023,2135.9,2189.7,2135.3,2180.5,44284751,396.43
26-OCT-2023,2143.95,2145.8,2092.25,2125.7,50130226,510.94
25-OCT-2023,2203.05,2220.65,2124.95,2153,61178546,542.6
23-OCT-2023,2307.2,2308.8,2178.75,2189.45,57573793,544.02
20-OCT-2023,2327.95,2342,2298.35,2304.1,51247430,570.94
19-OCT-2023,2327.65,2339,2309.8,2326.3,40969413,675.28
18-OCT-2023,2330.6,2343.2,2309.3,2323.15,54034170,827.38
17-OCT-2023,2325.1,2330.3,2303.7,2316.85,40124448,445.63
16-OCT-2023,2326.8,2326.95,2302.75,2314.45,48514221,519.22
13-OCT-2023,2341.95,2351,2316.7,2319.85,71844978,546.64
12-OCT-2023,2285.6,2359.55,2283.2,2347.5,219247001,1610.15
11-OCT-2023,2275.4,2293.45,2272.25,2278.75,71106941,471.17
10-OCT-2023,2253.85,2268.15,2248.5,2259.35,34379742,297.76
09-OCT-2023,2265,2265,2225.3,2236.85,45351618,342.36
